filename,time_mins,period,length_mm,rms_mm,range_mm,tape_reader,drop_id,genus,species,pisco_code,number,stage,activity,date,rig,usefulness,island,general_area,mpa_status,reserve_name,lat,long,time_in,depth,habitat,rugosity,relief,site,island_mpa,org_type,common_name,species_name,kingdom,phylum,class,order,family,common_group,trophic_group,broad_trophic_group,targeted,feeding_mode,structure_forming,turf_forming,substrate,lifestyle,taxonomic_id,taxonomic_source,wl_a,wl_b,wl_w_units,wl_l_units,wl_input_length,ll_equation_for_wl,lc_a_for_wl,lc_b_for_wl,lc_type_for_wl,recreational_legal_size_in_tl_2020,commercial_legal_size_in_tl_2020,thermal_composite_class,thermal_agreement,water_column_position,mobility,substrate_association,fish_length_converted,fish_weight_g,fish_weight_lbs,fish_weight_kg
ANA_081_LEFT_SEG1.MP4,12.4602,1,589.219,35.413,1960.618,JZ JE,ANA_081,Semicossyphus,pulcher,SPUL,1,M,Passing,2020-05-30T00:00:00Z,3,1,Anacapa,Back Side,REF,ANA_REF,34.017251,-119.343118,1899-12-31T10:35:00Z,48.8,mixed_hard,medium,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,471.6982,2664.91,5.8751,2.66491
ANA_082_LEFT_SEG1.MP4,15.9431,1,242.377,6.546,1595.325,JZ JE,ANA_082,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-05-30T00:00:00Z,1,1,Anacapa,Back Side,REF,ANA_REF,34.017445,-119.342445,1899-12-31T10:45:00Z,53.8,mixed_soft,low,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,194.22460000000004,221.24,0.4878,0.22124
ANA_083_LEFT_SEG1.MP4,11.2462,1,265.365,28.297,1539.505,JZ JE,ANA_083,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-05-30T00:00:00Z,11,2,Anacapa,Back Side,REF,ANA_REF,34.01778,-119.341546,1899-12-31T11:18:00Z,59,hard,medium,medium,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,212.61500000000004,285.14,0.6286,0.28514
ANA_083_LEFT_SEG1.MP4,11.2479,1,313.755,38.768,2095.813,JZ JE,ANA_083,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-05-30T00:00:00Z,11,2,Anacapa,Back Side,REF,ANA_REF,34.01778,-119.341546,1899-12-31T11:18:00Z,59,hard,medium,medium,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,251.32700000000003,455.83,1.0049,0.45583
ANA_084_LEFT_SEG2.MP4,22.4441,1,412.971,14.71,1133.188,JZ JE,ANA_084,Semicossyphus,pulcher,SPUL,1,M,Passing,2020-05-30T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.024372,-119.350482,1899-12-31T12:23:00Z,55.2,mixed_hard,medium,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,330.6998,984.27,2.1699,0.98427
ANA_094_LEFT_SEG1.MP4,6.5599,1,508.546,5.379,2618.759,JZ,ANA_094,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-05T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.017338,-119.389709,1899-12-31T10:54:00Z,50.1,mixed_hard,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,407.1598,1763.86,3.8886,1.76386
ANA_094_LEFT_SEG1.MP4,6.5616,1,823.414,32.877,3963.344,JZ,ANA_094,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-05T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.017338,-119.389709,1899-12-31T10:54:00Z,50.1,mixed_hard,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,659.0542,6809.02,15.0113,6.80902
ANA_097_LEFT_SEG2.MP4,22.7422,1,552.642,20.339,2048.193,JZ JE,ANA_097,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-05T00:00:00Z,3,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.020578,-119.362114,1899-12-31T12:14:00Z,30.3,soft,low,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,442.43660000000006,2226.77,4.9092,2.22677
ANA_100_LEFT_SEG2.MP4,23.3672,1,292.589,1.842,3478.142,JZ JE,ANA_100,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-05T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.020136,-119.382616,1899-12-31T13:38:00Z,56.4,mixed_soft,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,234.3942,374.84,0.8264,0.3748399999999999
ANA_104_LEFT_SEG2.MP4,31.4698,1,251.802,12.773,3895.244,JZ JE,ANA_104,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-09T00:00:00Z,11,2,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.025232,-119.372754,1899-12-31T09:06:00Z,58.8,mixed_soft,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,201.7646,246.18,0.5427,0.24618
ANA_112_LEFT_SEG1.MP4,13.9984,1,300.757,1.365,2217.472,JZ,ANA_112,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-09T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_SMCA,34.021223,-119.442049,1899-12-31T13:47:00Z,48.3,mixed_hard,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,240.9286,404.89,0.8926,0.40489000000000003
ANA_114_LEFT_SEG2.MP4,25.6829,1,289.518,15.449,1729.315,JZ JE,ANA_114,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-11T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.022766,-119.367744,1899-12-31T08:42:00Z,36,hard,high,high,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,231.9374,363.93,0.8023,0.36393
ANA_114_LEFT_SEG2.MP4,25.8052,1,285.403,11.46,1746.232,JZ JE,ANA_114,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-11T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.022766,-119.367744,1899-12-31T08:42:00Z,36,hard,high,high,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,228.6454,349.62,0.7708,0.34962
ANA_123_LEFT_SEG1.MP4,9.5773,1,368.405,1.761,2292.391,JZ JE,ANA_123,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-11T00:00:00Z,1,2,Anacapa,Front Side,MPA,ANA_SMCA,34.018737,-119.442565,1899-12-31T14:00:00Z,36.2,mixed_hard,medium,medium,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,295.04699999999997,714.76,1.5758,0.71476
ANA_125_LEFT_SEG2.MP4,29.1313,1,317.821,3.839,2640.892,JZ JE,ANA_125,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-19T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_SMCA,34.021177,-119.440521,1899-12-31T07:46:00Z,46.6,soft,low,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,254.57980000000003,472.58,1.0419,0.47258
ANA_125_LEFT_SEG2.MP4,29.1741,1,347.539,5.557,3174.72,JZ JE,ANA_125,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-19T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_SMCA,34.021177,-119.440521,1899-12-31T07:46:00Z,46.6,soft,low,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,278.3542,607.04,1.3383,0.6070399999999999
ANA_125_LEFT_SEG2.MP4,29.1741,1,348.751,3.363,3141.842,JZ JE,ANA_125,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-19T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_SMCA,34.021177,-119.440521,1899-12-31T07:46:00Z,46.6,soft,low,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,279.32379999999995,612.99,1.3514,0.61299
ANA_125_LEFT_SEG2.MP4,29.1925,1,664.231,6.858,3065.955,JZ JE,ANA_125,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-19T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_SMCA,34.021177,-119.440521,1899-12-31T07:46:00Z,46.6,soft,low,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,531.7078,3728.65,8.2203,3.72865
ANA_127_LEFT_SEG2.MP4,31.3002,1,256.839,22.598,1370.58,JZ JE,ANA_127,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-19T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.00999,-119.407513,1899-12-31T08:44:00Z,34.8,soft,low,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,205.7942,260.22,0.5737,0.26022
ANA_130_LEFT_SEG2.MP4,25.9009,1,312.346,9.76,2764.626,JZ JE,ANA_130,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-19T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.022491,-119.370566,1899-12-31T10:01:00Z,43.2,mixed_soft,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,250.1998,450.12,0.9923,0.45012
ANA_130_LEFT_SEG2.MP4,25.9203,1,422.879,4.028,3043.856,JZ JE,ANA_130,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-19T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.022491,-119.370566,1899-12-31T10:01:00Z,43.2,mixed_soft,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,338.62620000000004,1051.87,2.319,1.05187
ANA_130_LEFT_SEG2.MP4,25.9203,1,514.799,4.766,2133.978,JZ JE,ANA_130,Semicossyphus,pulcher,SPUL,1,M,Passing,2020-06-19T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.022491,-119.370566,1899-12-31T10:01:00Z,43.2,mixed_soft,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,412.1622,1825.32,4.0241,1.82532
ANA_132_LEFT_SEG2.MP4,22.8662,1,312.541,10.99,2724.055,JZ,ANA_132,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-19T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.025958,-119.376692,1899-12-31T11:54:00Z,61.5,mixed_hard,medium,medium,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,250.3558,450.91,0.9941,0.45091
ANA_132_LEFT_SEG2.MP4,22.8834,1,230.213,18.068,2897.478,JZ,ANA_132,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-19T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.025958,-119.376692,1899-12-31T11:54:00Z,61.5,mixed_hard,medium,medium,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,184.4934,191.54,0.4223,0.19154
ANA_133_LEFT_SEG1.MP4,7.3407,1,303.585,3.661,3318.032,JZ JE,ANA_133,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-06-19T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.023782,-119.360338,1899-12-31T12:01:00Z,50.1,mixed_hard,medium,medium,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,243.191,415.65,0.9164,0.41565
ANA_134_LEFT_SEG2.MP4,34.4027,1,261.105,16.649,2483.991,JZ JE,ANA_134,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-06-19T00:00:00Z,1,2,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.026734,-119.365743,1899-12-31T12:25:00Z,62.5,hard,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,209.207,272.51,0.6008,0.27251
ANA_136_LEFT_SEG2.MP4,27.6632,1,575.732,4.077,3019.853,JZ JE,ANA_136,Semicossyphus,pulcher,SPUL,1,M,Passing,2020-06-19T00:00:00Z,1,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.024698,-119.368988,1899-12-31T13:16:00Z,55.8,soft,low,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,460.9086,2497.45,5.5059,2.4974499999999997
ANA_144_LEFT_SEG1.MP4,8.0619,1,333.486,35.834,2344.816,JZ,ANA_144,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-08-07T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.016913,-119.387667,1899-12-31T13:41:00Z,44.2,hard,high,high,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,267.11179999999996,540.76,1.1922,0.54076
ANA_148_LEFT_SEG2.MP4,24.842,1,385.642,11.059,3418.096,JZ,ANA_148,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.019635,-119.374523,1899-12-31T10:59:00Z,30.4,mixed_hard,high,medium,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,308.8366,812.45,1.7911,0.81245
ANA_148_LEFT_SEG2.MP4,32.2583,1,590.2,9.112,2173.26,JZ,ANA_148,Semicossyphus,pulcher,SPUL,1,M,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.019635,-119.374523,1899-12-31T10:59:00Z,30.4,mixed_hard,high,medium,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,472.48300000000006,2677.37,5.9026,2.67737
ANA_150_LEFT_SEG1.MP4,14.3137,1,541.055,27.167,2435.918,JZ,ANA_150,Semicossyphus,pulcher,SPUL,1,M,Passing,2020-09-26T00:00:00Z,3,2,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.013061,-119.395871,1899-12-31T12:09:00Z,33.8,mixed_hard,medium,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,433.167,2098.38,4.6261,2.09838
ANA_151_LEFT_SEG2.MP4,17.7177,1,284.714,18.623,2036.044,JZ KM,ANA_151,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,3,1,Anacapa,Back Side,REF,ANA_REF,34.005784,-119.439312,1899-12-31T13:05:00Z,43.8,mixed_hard,high,high,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,228.09420000000003,347.26,0.7656,0.34726
ANA_151_LEFT_SEG2.MP4,17.8651,1,266.546,12.475,1810.002,JZ KM,ANA_151,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,3,1,Anacapa,Back Side,REF,ANA_REF,34.005784,-119.439312,1899-12-31T13:05:00Z,43.8,mixed_hard,high,high,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,213.5598,288.71,0.6365,0.28870999999999997
ANA_152_LEFT_SEG1.MP4,13.375,1,506.097,19.436,2579.673,KM JZ,ANA_152,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.005912,-119.435845,1899-12-31T13:18:00Z,39.2,soft,low,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,405.2006,1740.16,3.8364,1.7401600000000002
ANA_152_LEFT_SEG2.MP4,20.1279,1,319.238,5.664,1521.221,KM JZ,ANA_152,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.005912,-119.435845,1899-12-31T13:18:00Z,39.2,soft,low,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,255.7134,478.5,1.0549,0.4785
